Date,Review Rating,verbatims,tokens
2023-11-07,5,"Simplemente fantastico. Lo acabo de probar hace una semana y me ha parecido fantástico, mi cabello se ve sano y con brillo","['simplemente', 'fantastico', 'acabar', 'probar', 'semana', 'parecer', 'fantastico', 'pelo', 'sano', 'brillo']"
2023-11-07,5,Fantastico. Me encanta que sea sin aclarado. Lo uso con el pelo húmedo y deja el pelo fantástico,"['fantastico', 'encantar', 'aclarar', 'pelo', 'humedo', 'pelo', 'fantastico']"
2023-11-07,5,Cabello hidratato y liso. Me encanta la función y olor deja el pelo brillante,"['pelo', 'hidratato', 'liso', 'encantar', 'funcion', 'olor', 'pelo', 'brillante']"
2023-11-07,5,"Brillo insuperable. Me encanta el champú revitalizante, te deja el pelo suave y brillante y libre de caspa. Le recomiendo.","['brillo', 'insuperable', 'encantar', 'champu', 'revitalizante', 'pelo', 'suave', 'brillante', 'libre', 'caspa', 'recomendar']"
2023-11-07,5,Buena hidratante. Empecé a probar el producto y veo resultados al cabo del mes.,"['hidratante', 'empece', 'probar', 'resultado', 'cabo', 'mes']"
2023-11-07,5,"¡Más cuidado y mejor resultado!. Empecé a usar este champú debido a mi pelo maltratado y sin brillo. No solo proveé la caspa y ayuda a eliminarla sino que también, ha dejado en mi cabello el brillo y la suavidad que necesitaba. Recomendable.","['cuidado', 'resultado', 'empece', 'champu', 'pelo', 'maltratado', 'brillo', 'proveer', 'caspa', 'ayuda', 'eliminar', 'pelo', 'brillo', 'suavidad', 'necesitar', 'recomendable']"
2023-11-07,5,"hidrata y no engrasa. lo llevo usando 3 semanas y noto el pelo más hidratado, porque lo pongo desde la raiz, y no me lo ensucia además.","['hidratar', 'engrasar', 'llevar', 'semana', 'notar', 'pelo', 'hidratado', 'poner', 'raiz', 'ensuciar']"
2023-11-07,5,"Cumple todas las funciones. Tenia el pelo bastante quemado de sol y la playa a parte de las planchas y secados de pelo. No creía que iva a recuperar mi pelo en mi vida, compre este productor y cuando lo apliqué me dejo mi pelo bastante recuperada en tan solo aplicarme la mascarilla, estoy bastante contenta con tantas aplicaciones en este tratamiento se queda bastante hidratado  y brilloso.","['cumplir', 'función', 'tenia', 'pelo', 'quemado', 'sol', 'playa', 'plancha', 'secado', 'pelo', 'creia', 'iva', 'recuperar', 'pelo', 'vida', 'productor', 'aplicar', 'pelo', 'recuperado', 'aplicarme', 'mascarilla', 'contentar', 'aplicación', 'tratamiento', 'quedar', 'hidratado', 'brilloso']"
2023-11-06,4,"Fantástico resultado. Me encanta como me deja el pelo. Además como no hay que aclarar, gano mucho tiempo.","['fantastico', 'resultado', 'encantar', 'pelo', 'aclarar', 'ganar', 'tiempo']"
2023-11-06,4,Me encanta este champú. Lo probé porque me llamó la atención por si me vendría bien para mí pelo y acerteeee,"['encantar', 'champu', 'probe', 'llamar', 'atencion', 'vendriar', 'pelo', 'acerteeee']"
2023-11-06,4,Cumple su funcion. El producto esta bien. Deja el pelo muy nutrido y limpio.,"['cumplir', 'funcion', 'pelo', 'nutrido', 'limpio']"
2023-11-06,5,"Genial!. Compre este producto en cuanto lo vi, y me ha ayudado mucho tanto con la caspa, como con la irritación y picor del cuero cabelludo.","['genial', 'ayudar', 'caspa', 'irritacion', 'picor', 'cuero', 'cabelludo']"
2023-11-06,5,Fantástico para un pelo dañado x decoloración. Compré este producto porque mi pelo es muy seco decido a superaclarantes y decoloración y e conseguido que esté bien hidratado con este producto,"['fantastico', 'pelo', 'danado', 'x', 'decoloracion', 'pelo', 'seco', 'decido', 'superaclarant', 'decoloracion', 'conseguir', 'hidratado']"
2023-11-06,5,El mejor champú del mundo. Este producto desde que lo vi lo compre y me encantó me deja el pelo suave,"['champu', 'mundo', 'encantar', 'pelo', 'suave']"
2023-11-06,5,"Revitaliza!. Me encanta este champú, desde que lo estoy usando noto el pelo más fuerte y se me cae menos, además escúter suave y huele genial!","['revitalizar', 'encantar', 'champu', 'notar', 'pelo', 'fuerte', 'caer', 'escuter', 'suave', 'oler', 'genial']"
2023-11-06,5,"Da vida a mi cabello. Si uso ha proporcionado cuerpo y brillo a mi cabello,  me gusta mucho.","['vida', 'pelo', 'proporcionar', 'cuerpo', 'brillo', 'pelo', 'gustar']"
2023-11-06,5,"En funcionamiento.. Estoy usando este champú revitalizante DermaXpro y siento mi pelo mucho mejor, con mas vida. Está funcionando, se notan sus efectos.","['funcionamiento', 'champu', 'revitalizante', 'dermaxpro', 'sentir', 'pelo', 'vida', 'funcionar', 'notar', 'efecto']"
2023-11-06,5,"Champú que me vino muy bien ,por q lo tengo debil. Es un champú muy bueno ,te deja el pelo suave ,y con más vida ,me a encantado","['champu', 'venir', 'debil', 'champu', 'pelo', 'suave', 'vida', 'encantado']"
2023-11-06,5,"Me gusta por q no hace falta quitar después de pon. Es un producto que te pones,y luego no te deja el pelo apelmazado ni nada","['gustar', 'falta', 'quitar', 'pon', 'poner', 'pelo', 'apelmazado']"
2023-11-06,5,"Un champú. El champú es realmente magnífico. Al poco de usarlo, notas el cuero cabelludo menos seco, lo que lleva a un pelo mucho más vital y bonito. Si tienes el cuero cabelludo demasiado seco, habría que usar el champú junto con el tratamiento de día y noche, pero si la sequedad no es muy fuerte, con solo este champú puedes notar un cambio realmente increíble. ¡Lo recomiendo totalmente!","['champu', 'champu', 'realmente', 'magnifico', 'usar', 'nota', 'cuero', 'cabelludo', 'seco', 'pelo', 'vital', 'bonito', 'cuero', 'cabelludo', 'seco', 'champu', 'tratamiento', 'noche', 'sequedad', 'fuerte', 'champu', 'poder', 'notar', 'cambio', 'realmente', 'increible', 'recomendar', 'totalmente']"
2023-11-06,5,"Muy buen producto. Formato muy práctico, muy bien producto, cumple su función como indica, deja el pelo deslumbrante!","['formato', 'practico', 'cumplir', 'funcion', 'indicar', 'pelo', 'deslumbrante']"
2023-11-06,5,"nuestro pelo hidratado y brillante. lo hemos comprado para usar en nuestra familia y nutre y repara y protege nuestro pelo, es una hidratacion y reparacion duradera, nos gusta muchisimo","['pelo', 'hidratado', 'brillante', 'familia', 'nutrir', 'reparar', 'proteger', 'pelo', 'hidratacion', 'reparacion', 'duradero', 'gustar', 'muchisimo']"
2023-11-06,5,"Excepcional. Sin duda un producto espectacular. A los pocos días de usarlo empece a notar la mejoria. Me encanta como deja el pelo y además por poco precio. Bueno, bonito,barato como se suele decir : )","['excepcional', 'duda', 'espectacular', 'usar', 'empece', 'notar', 'mejoria', 'encantar', 'pelo', 'precio', 'bonito', 'barato', 'soler']"
2023-11-05,4,"Muy buenas sensaciones. Lo compré hace poco para probarlo y es una mejora con respecto al normal, cero caspa y cero picor q. Y además el pelo súper limpio y swdoso","['sensación', 'probar', 'mejora', 'normal', 'cero', 'caspa', 'cero', 'picor', 'pelo', 'super', 'limpio', 'swdoso']"
2023-11-05,4,"Un H&S mejorado. Compré este producto para poder probarlo ya que me gusta probar las novedades de las marcas y no siendo una usuaria habitual de H&S, me gustó bastante más que la gama original.","['mejorado', 'probar', 'gustar', 'probar', 'novedad', 'marca', 'usuaria', 'habitual', 'gustar', 'gama', 'original']"
2023-11-05,4,Tenía el pelo seco. Me ayudó a darle brillo al pelo. Lo tenía quebradizo y llevo varias aplicaciones y mejora bastante. Hay que lavar bien tras el uso para que no se acumule.,"['tenia', 'pelo', 'seco', 'ayudar', 'dar', 'brillo', 'pelo', 'tenia', 'quebradizo', 'llevar', 'aplicación', 'mejora', 'lavar', 'acumular']"
2023-11-05,4,"Buena Pinta. Parece muy útil, iremos viendo puesto que se generan antes","['pinta', 'util', 'ir', 'puesto', 'generar']"
2023-11-05,4,Muy bien. Hidrata desde el primer uso y deja el pelo suave y brillante,"['hidratar', 'pelo', 'suave', 'brillante']"
2023-11-05,5,Perfectísimo. Compré H&S x pro hace unos meses. Buscaba algún champú para mi pelo seca y con caspa. Cuando empiezo a usar este producto notaba que hidrata súper bien y mejora la protección ante caspa. Mi pelo se siente suave y brillante. Soy súper fan y recomiendo a todos.,"['perfectisimo', 'x', 'pro', 'mes', 'buscar', 'algun', 'champu', 'pelo', 'seco', 'caspa', 'empezar', 'notar', 'hidratar', 'super', 'mejora', 'proteccion', 'caspa', 'pelo', 'sentir', 'suave', 'brillante', 'super', 'fan', 'recomendar']"
2023-11-05,5,"Producto genial. Lo compre porque mi pelo estaba sin brillo , y vaya diferencia, ya no puedo estar sin el, y de la caspa ya no tengo","['genial', 'pelo', 'brillo', 'diferenciar', 'caspa']"
2023-11-05,5,"Deja el pelo genial, muy recomendable. Me encanta como deja el pelo este champú. Ni una mota de caspa","['pelo', 'genial', 'recomendable', 'encantar', 'pelo', 'champu', 'mota', 'caspa']"
2023-11-05,5,"Excelente champú DermaXpro anticaspa e hidratante. Me encanta este champú DermaXpro H&S lo use ya que tenía caspa, alivia el picor del cuero cabelludo. Deja el cabello suave y sedoso gracias a lo hidratante que es. Cuando acabe el champú ya no tenia nada de caspa ya que me ayudo a restablecer el equilibrio de mi cuero cabelludo.","['excelente', 'champu', 'dermaxpro', 'anticaspa', 'hidratante', 'encantar', 'champu', 'dermaxpro', 'tenia', 'caspa', 'aliviar', 'picor', 'cuero', 'cabelludo', 'pelo', 'suave', 'sedoso', 'gracias', 'hidratante', 'acabar', 'champu', 'tenia', 'caspa', 'ayudar', 'restablecer', 'equilibrio', 'cuero', 'cabelludo']"
2023-11-05,5,Recupera el brillo de tu cabello. Me encanta este champú porque devolvió el brillo  a mi melena y a evitó que se me rompiera ya que mi cabello es muy quebradizo. Recomiendo este producto porque da vidilla a tu pelazo.,"['recuperar', 'brillo', 'pelo', 'encantar', 'champu', 'devolver', 'brillo', 'melena', 'evitar', 'romper', 'pelo', 'quebradizo', 'recomendar', 'vidilla', 'pelazo']"
2023-11-05,5,"Fantástico. Me encanta este champú, deja el pelo limpio y con mucho brillo.","['fantastico', 'encantar', 'champu', 'pelo', 'limpio', 'brillo']"
2023-11-05,5,Genial! !. use este producto un par de veces en casa de una amiga y me encanto,"['genial', 'par', 'casa', 'amiga', 'encantar']"
2023-11-05,5,Calidad precio escepcional. Cumple con lo que dice. 100% recomendable. bovere a comprarlo,"['calidad', 'precio', 'escepcional', 'cumplir', 'recomendable', 'bovere', 'comprar']"
2023-11-05,5,"Súper hidratante!. Va muy bien, estoy muy contenta y es muy fácil su aplicación, te deja un acabo muy suave.","['super', 'hidratante', 'contento', 'facil', 'aplicacion', 'acabo', 'suave']"
2023-11-05,5,Va muy bien para pieles secas. Lo esta utilizando mi marido y le va muy bien para el pelo seco,"['piel', 'seco', 'utilizar', 'marido', 'pelo', 'seco']"
2023-11-04,4,Buen  champú. Fantástico producto! Deja el pelo muy limpio y suave.,"['champu', 'fantastico', 'pelo', 'limpio', 'suave']"
2023-11-04,4,"Esta bien.. Lo compre hace un mes y siento que hace su trabajo, eso si limpiando correctamente el pelo, haciendo pequeños masajes usandolo de forma regular, lo tipico. Lo recomiendo si sus caracteristicas es lo que estas buscando.","['mes', 'sentir', 'trabajo', 'limpiar', 'correctamente', 'pelo', 'pequeno', 'masaje', 'usar', 'forma', 'regular', 'tipico', 'recomendar', 'caracteristica', 'buscar']"
2023-11-04,4,Huele genial!. Lo compré porque estaba en promoción pero ahora es un básico que no falta. Huele super bien y cumple su función,"['oler', 'genial', 'promocion', 'basico', 'faltar', 'oler', 'super', 'cumplir', 'funcion']"
2023-11-04,4,"Interesante producto. Compré este producto sin muchas espectativas, y me ha sorprendido muchísimo ! ! Si tienes picores en el cuero cabelludo vas a sentir un alivio casi inmediato, no engrasa en absoluto ( que era uno de mis mayores miedos ) y es una sensación super placentera no sentir tirantez ni picazón, más bien todo lo contrario. 100% recomendado sin lugar a dudas","['interesante', 'espectativa', 'sorprender', 'muchisimo', 'picor', 'cuero', 'cabelludo', 'vas', 'sentir', 'alivio', 'inmediato', 'engrasar', 'absoluto', 'mayor', 'miedo', 'sensacion', 'super', 'placentero', 'sentir', 'tirantez', 'picazon', 'contrario', 'recomendado', 'lugar', 'duda']"
2023-11-04,4,"Me gustó. He utilizado este champú varias veces y me gusta mucho el aspecto de mi cabello, lo deja suelto y brillante","['gusto', 'utilizar', 'champu', 'gustar', 'aspecto', 'pelo', 'suelto', 'brillante']"
2023-11-04,4,buen olor y sensacion. me gusta deja el pelo muy suave y aguanta limbio mucho tiempo,"['olor', 'sensacion', 'gustar', 'pelo', 'suave', 'aguantar', 'limbio', 'tiempo']"
2023-11-04,4,Genial. Me encanta deja el pelo muy bien. Lo volveré a usar,"['genial', 'encantar', 'pelo', 'volverar']"
2023-11-04,4,"Genial. Me ha encantado sentir el cabello fresco, sano e hidratado","['genial', 'encantar', 'sentir', 'pelo', 'fresco', 'sano', 'hidratado']"
2023-11-04,4,"Perfecto para los viajes. Me va genial cuando estoy de viaje. No siempre puedo darme una ducha perfecta como en casa, esperando a que la crema suavizante haga efecto. Si voy con prisasm el H&S sin aclarado es justo lo que necesito. Lo aplico en un momento y listo.","['perfecto', 'viaje', 'genial', 'viaje', 'dar yo', 'ducha', 'perfecto', 'casa', 'esperar', 'crema', 'suavizante', 'efecto', 'prisasm', 'aclarado', 'justo', 'necesitar', 'aplicar', 'momento', 'listo']"
2023-11-04,4,Fantástico champú. A mi se me ensucia el pelo rápido y me da sensación de picor continua. Con este champú me dura el. Pelo limpio más tiempo sin esa sensación,"['fantastico', 'champu', 'ensuciar', 'pelo', 'rapido', 'sensacion', 'picor', 'continuo', 'champu', 'durar', 'pelo', 'limpio', 'tiempo', 'sensacion']"
2023-11-04,5,"Innovador. Ayuda a evitar sequedad, el picory la descamación* del cuero cabelludo con tendencia a seco. Elimina la caspa visible con un uso regular y el picor relacionado con la caspa  Nutre el cabello seco y el cuero cabelludo","['innovador', 'ayudar', 'evitar', 'sequedad', 'picory', 'descamacion', 'cuero', 'cabelludo', 'tendencia', 'seco', 'eliminar', 'caspa', 'visible', 'regular', 'picor', 'relacionado', 'caspa', 'nutrir', 'pelo', 'seco', 'cuero', 'cabelludo']"
2023-11-04,5,Fantastico Resultados. Compre el champú hace un mes y la verdad que es una maravilla deja el pelo totalmente suave y con fuerza lo recomiendo porque también lo fortalece y lo sujeta estoy muy contenta lo voy a seguir usando lo recomiendo no os va a defraudar,"['fantastico', 'resultado', 'champu', 'mes', 'maravilla', 'pelo', 'totalmente', 'suave', 'fuerza', 'recomendar', 'fortalecer', 'sujeta', 'contento', 'seguir', 'recomendar', 'defraudar']"
2023-11-04,5,"¡Hidratación al instante!. Tengo el pelo muy seco desde siempre, pruebo y pruebo productos con la esperanza de encontrar algo que de verdad me haga notar una diferencia, y este es sin duda ese producto","['hidratacion', 'instante', 'pelo', 'seco', 'probar', 'probar', 'esperanza', 'encontrar', 'notar', 'diferencia', 'duda']"
2023-11-04,5,"Un excelente producto. Me encanta el producto DermaXpro. Lo compré hace un par de meses y estoy encantada con el resultado, tiene una excelente calidad y cumple si función.","['excelente', 'encantar', 'dermaxpro', 'par', 'mes', 'encantado', 'resultado', 'excelente', 'calidad', 'cumplir', 'funcion']"
2023-11-04,5,Pelo suave y perfecto. Lo probé después de usar el normal y deja el pelo mucho mejor,"['pelo', 'suave', 'perfecto', 'probe', 'normal', 'pelo']"
2023-11-04,5,"Muy bueno. Me ha sorprendido este producto,es de una calidad estupenda","['sorprender', 'calidad', 'estupendo']"
2023-11-04,5,"Espectacular !. Es un champu muy bueno, una nueva formula muy eficiente. Efecto muy bueno.","['espectacular', 'champu', 'formula', 'eficiente', 'efecto']"
2023-11-04,5,Me encanta. Está muy bien porque tiene todas las ventajas de H&S pero además da la posibilidad para pelos algo desvitalizados. Además el envase con el dorado queda muy bonito en el baño.,"['encantar', 'ventaja', 'posibilidad', 'pelo', 'desvitalizado', 'envase', 'dorado', 'quedar', 'bonito', 'bano']"
2023-11-04,5,Lo mejor que he probado nunca. El mejor chanpu de la historia me deja el pelo genial,"['probar', 'chanpu', 'historia', 'pelo', 'genial']"
2023-11-04,5,"Muy buen producto. Muy buen producto,  Te deja el pelo muy hidratad, sano","['pelo', 'hidratad', 'sano']"
2023-11-03,3,Genial. Encantada con el producto esta gama es muy buena es genial,"['genial', 'encantado', 'gama', 'genial']"
2023-11-03,3,"Normal. Buen olor como todos los de hys pero ninguna cosa maravillosa. Nunca entenderé por qué la única marca que dice que quita la caspa a mí me la crea, nose que químicos utilizan y creo que no quiero saberlo.","['normal', 'olor', 'hys', 'cosa', 'maravilloso', 'entenderar', 'unico', 'marca', 'quitar', 'caspa', 'creer', 'no', 'quimico', 'utilizar', 'querer', 'saber']"
2023-11-03,4,Fantastico. Lo compre hace 2 meses y es lo mejor que e comprado,"['fantastico', 'mes', 'comprado']"
2023-11-03,4,"Genial!. Lo compre hace un mes y es genial, facil de aplicar.","['genial', 'mes', 'genial', 'facil', 'aplicar']"
2023-11-03,4,"Increible. Compre el producto hace tiempo y lo estoy usando actualmente, pero he de decir que tengo el pelo mucho mas hidratado y se nota muchísimo.","['increible', 'tiempo', 'actualmente', 'pelo', 'hidratado', 'notar', 'muchisimo']"
2023-11-03,4,Fabuloso. Compre este producto la semana pasada y se queda genial el pelo,"['fabuloso', 'semana', 'quedar', 'genial', 'pelo']"
2023-11-03,4,Fenomenal. Tengo un cabello un poco rebelde y este producto me lo deja como de peluquería,"['fenomenal', 'pelo', 'rebelde', 'peluqueria']"
2023-11-03,4,"De lo mejor que probarás. Es todo un acierto me encanta, sin duda no vas a tirar tú dinero a la basura","['probarir', 'acierto', 'encantar', 'duda', 'ir', 'tirar', 'dinero', 'basura']"
2023-11-03,4,"Producto genial. Se me caia muchisimo el pelo y he notado mucho cambio con este producto, ahora se me cae mucho menos y me sale mas fuerte. Lo recomiendo! !","['genial', 'caia', 'muchisimo', 'pelo', 'notar', 'cambio', 'caer', 'salir', 'fuerte', 'recomendar']"
2023-11-03,4,"Fantástico. Muy bien producto, me gustó mucho Buena relación calidad-precio. Lo recomiendo","['fantastico', 'gustar', 'relacion', 'recomendar']"
2023-11-03,5,"Ha marcado una diferencia real en mi pelo. ""El Tratamiento Hidratante Sin Aclarado H&S DermaXPro ha sido un auténtico salvavidas para mi cabello. Como alguien que ha luchado durante mucho tiempo con problemas de cuero cabelludo seco y caspa, este producto ha demostrado ser una verdadera solución. Lo que más me impresiona es su capacidad para hidratar el cuero cabelludo y el cabello sin dejar una sensación grasosa. Después de usarlo, mi cabello se siente suave, manejable y, lo más importante, libre de descamación. La fórmula DermaXPro se siente fresca y reconfortante en el cuero cabelludo, y no causa ninguna irritación.","['marcar', 'diferencia', 'real', 'pelo', 'tratamiento', 'hidratante', 'aclarado', 'dermaxpro', 'autentico', 'salvavidas', 'pelo', 'luchar', 'tiempo', 'problema', 'cuero', 'cabelludo', 'seco', 'caspa', 'demostrar', 'solucion', 'impresionar', 'capacidad', 'hidratar', 'cuero', 'cabelludo', 'pelo', 'sensacion', 'grasós', 'usar', 'pelo', 'sentir', 'suave', 'manejable', 'importante', 'libre', 'descamacion', 'formula', 'dermaxpro', 'sentir', 'fresco', 'reconfortante', 'cuero', 'cabelludo', 'causar', 'irritacion']"
2023-11-03,5,"Cumple con las expectativas. UN PRODUCTO QUE ROMPE LA REGLAS, CUMPLE CON LOS DETALLES QUE PROPORCIONAN","['cumplir', 'expectativa', 'romper', 'regla', 'cumplir', 'detalle', 'proporcionar']"
2023-11-03,5,Cabello sedoso y brillante. Después de usar el champú me encanta el resultado en mi pelo,"['pelo', 'sedoso', 'brillante', 'champu', 'encantar', 'resultado', 'pelo']"
2023-11-03,5,"Eficaz. Como es habitual en esta marca, sus productos son muy eficaces para los tratamientos indicados. . . Siento mi pelo limpio y más sano. Muy recomendable ","['eficaz', 'habitual', 'marca', 'eficaz', 'tratamiento', 'indicado', 'sentir', 'pelo', 'limpio', 'sano', 'recomendable']"
2023-11-03,5,Fantástico. siempre compro este producto y es genial me encanta ,"['fantastico', 'genial', 'encantar']"
2023-11-03,5,"BUENA REALICIÓN CALIDAD PRECIO. ESTOY MUY CONTENTA CON EL RESULTADO DE ESTE PRODUCTO, ME DEJA EL PELO COMO DE PELUQUERÍA SIN HACER MUCHO ESFUERZO. ADEMÁS DEJA UN BUEN OLOR.","['realicion', 'calidad', 'precio', 'contentar', 'resultado', 'pelo', 'peluqueria', 'esfuerzo', 'olor']"
2023-11-03,5,"head-and-shoulders. Estoy muy contenta con este producto, la verdad que quedé impresionada con el resultado, desde el primer uso! Ya no tengo picor, no tengo el cabello reseco, noto frescura, suavidad. . . le doy un 100!","['contentar', 'quedar', 'impresionado', 'resultado', 'picor', 'pelo', 'reseco', 'notar', 'frescura', 'suavidad', 'dar']"
2023-11-03,5,Espectacular. Lo compré por probar algo diferente y acerté de lleno,"['espectacular', 'probar', 'acerte', 'lleno']"
2023-11-03,5,Maravilloso. Compre el producto hace unas semanas y he notado mucha mejora en mi pelo.,"['maravilloso', 'semana', 'notar', 'mejora', 'pelo']"
2023-11-03,5,Me encanta. Compre el producto hace unas semanas y es una maravilla. Deja el pelo sedoso y brillante,"['encantar', 'semana', 'maravilla', 'pelo', 'sedoso', 'brillante']"
2023-11-03,5,"¡La mejor marca de belleza capilar sin duda!. Compré este producto en mi última compra y fue una experiencia fantástica, me gustaría mucho repetir y poder disfrútarlo de manera habitual, ya que el precio es elevado para mi presupuesto normalmente, ¡me encanta!","['marca', 'belleza', 'capilar', 'duda', 'ultimo', 'compra', 'experiencia', 'fantastico', 'gustariar', 'repetir', 'disfrutar', 'habitual', 'precio', 'elevar', 'presupuesto', 'normalmente', 'encantar']"
2023-11-03,5,GENIAL CUERO CABELLUDO ATOPICO. Compre esté producto para probar si era efectivo para mi piel con tendencia atópica y el resultado fue espectacular. Al acabar el primer frasco no he vuelto a generar caspa por sequedad y mi pelo luce más brillante y sano. No sufrí ningun tipo de reccion al tener la piel tan sensible  super recomendable!,"['genial', 'cuero', 'cabelludo', 'atopico', 'probar', 'efectivo', 'piel', 'tendencia', 'atopico', 'resultado', 'espectacular', 'acabar', 'frasco', 'volver', 'generar', 'caspa', 'sequedad', 'pelo', 'lucir', 'brillante', 'sano', 'sufri', 'ningun', 'tipo', 'reccion', 'piel', 'sensible', 'super', 'recomendable']"
2023-11-03,5,Muy buen producto. No sabría decirte nada malo de estos productos. Hay que probarlos para descubrirlos,"['sabria', 'decir tú', 'malo', 'probar', 'descubrir']"
2023-11-03,5,"Me encanta.. Llevo usando H&S mucho tiempo ya que a mi pelo tiende a salir caspa seca,y me gusta como me deja el pelo de limpio,hidratado,suave,con mucho movimiento y por supuesto sin caspa, lo volvere a comprar si o si.","['encantar', 'llevar', 'tiempo', 'pelo', 'tender', 'salir', 'caspa', 'seco', 'gustar', 'pelo', 'limpio', 'hidratado', 'suave', 'movimiento', 'caspa', 'volverar']"
2023-11-03,5,"UNA MARAVILLA SIN DUDA EL MEJOR DESCUBRIMIENTO. Llevo usado este productazo ya unas semanas y se ha convertido en mi favorito sin duda. . aparte de hidratar el cuero cabelludo, elimina el picor de la caspa. Una maravilla en toda regla.","['maravilla', 'duda', 'descubrimiento', 'llevar', 'usado', 'productazo', 'semana', 'convertir', 'favorito', 'duda', 'aparte', 'hidratar', 'cuero', 'cabelludo', 'eliminar', 'picor', 'caspa', 'maravilla', 'regla']"
2023-11-03,5,"Tengo el pelo mucho más hidratado. Tengo el pelo rizado y durante los últimos meses llevo utilizando este tratamiento, he notado que mi pelo está mucho más hidratado, puedo peinarme más fácil y sin encrespamiento.","['pelo', 'hidratado', 'pelo', 'rizado', 'ultimo', 'mes', 'llevar', 'utilizar', 'tratamiento', 'notar', 'pelo', 'hidratado', 'peinar yo', 'facil', 'encrespamiento']"
2023-11-03,5,Excelente champú. Tengo pérdida del cabello y Dermaxpro me ayuda a combatirla,"['excelente', 'champu', 'perdido', 'pelo', 'ayudar', 'combatir']"
2023-11-03,5,Espero buenos resultados. No lo he probado pero estaría encantada de probar los resultados,"['esperar', 'resultado', 'probar', 'estario', 'encantado', 'probar', 'resultado']"
2023-11-03,5,Me encanta! !. Lo acabo de usar me encanto lo volvere ha comprar otra,"['encantar', 'acabar', 'encantar', 'volverar']"
2023-11-03,5,"Genial. Me ha gustado mucho, un buen producto. Su olor y textura es muy bueno y el resultado en el pelo es fantástico","['genial', 'gustar', 'olor', 'textura', 'resultado', 'pelo', 'fantastico']"
2023-11-03,5,"Efectivo. Me encanta ,  lo compre el mes pasado y mi pelo está como nunca","['efectivo', 'encantar', 'mes', 'pelo']"
2023-11-03,5,"Me encanta. Lo use y mi pelo volvio a estar genial, me encanta","['encantar', 'pelo', 'volvio', 'genial', 'encantar']"
2023-11-03,5,Espectacular Champú. Increíble champú para los picores te los quita al momento,"['espectacular', 'champu', 'increible', 'champu', 'picor', 'quitar', 'momento']"
2023-11-03,5,ideal para pieles con tendencia atopica. resultado fue espectacular. Al acabar el primer frasco no he vuelto a generar caspa por sequedad y mi pelo luce más brillante y sano. No sufrí ningun tipo de reaccion al tener la piel tan sensible  super recomendable!,"['ideal', 'piel', 'tendencia', 'atopico', 'resultado', 'espectacular', 'acabar', 'frasco', 'volver', 'generar', 'caspa', 'sequedad', 'pelo', 'lucir', 'brillante', 'sano', 'sufri', 'ningun', 'tipo', 'reaccion', 'piel', 'sensible', 'super', 'recomendable']"
2023-11-03,5,Gran producto. Este producto es perfecto para una rutina sana con claros resultados en el cabello,"['perfecto', 'rutina', 'sano', 'claro', 'resultado', 'pelo']"
2023-11-03,5,"Producto muy top!. Producto muy top! Funciona! Va genial, bonito y suave!","['top', 'top', 'funcionar', 'genial', 'bonito', 'suave']"
2023-11-02,3,"Pelo sedoso. Me ayuda mucho a desenredar mi pelo fino después de la ducha, además lo noto hidratado y con brillo. Genial!","['pelo', 'sedoso', 'ayudar', 'desenredar', 'pelo', 'fino', 'ducha', 'notar', 'hidratado', 'brillo', 'genial']"
2023-11-02,4,. probe este producto en concreto unas cuantas veces y deja  Mi pelo limpio pero me  Hablaron muy bien de el,"['probe', 'concreto', 'pelo', 'limpio', 'hablar']"
2023-11-02,4,"Tiene pintaza. Mi sobrina tiene problemas en el cuero cabelludo y siempre probamos los productos nuevos para intentar prevenirlo, de momento sólo controlamos el exceso.","['pintaza', 'sobrina', 'problema', 'cuero', 'cabelludo', 'probar', 'intentar', 'prevenir', 'momento', 'controlar', 'exceso']"
2023-11-02,4,"Funciona. Desde que lo probé yano utilizo otro, deja el pelo perfecto","['funcionar', 'probe', 'yano', 'utilizar', 'pelo', 'perfecto']"
2023-11-02,4,"Magnifico. Muy buen producto, deja un tacto muy sedoso y se nota al primer uso, no le pongo la 5 estrella porque aún llevo apenas una semana utilizándolo y quiero esperar al mes para valorarlo más completamente. Por ahora, me resulta fantástico!","['magnifico', 'tacto', 'sedoso', 'notar', 'poner', 'estrella', 'llevar', 'semana', 'utilizar', 'querer', 'esperar', 'mes', 'valorar', 'completamente', 'resultar', 'fantastico']"
2023-11-02,5,"Resultados Incredibles. Hace 3 semanas que empecé a usar el producto y note cambios inmediatos en mi pelo. Lo tengo débil, muy fino, y ahora está más fuerte en las raíces y me están creciendo pelitos nuevos! Es increíble y estoy impresionada con el cambio. Pelo más suave, fuerte y brilloso!","['resultado', 'incredibl', 'semana', 'empece', 'notar', 'cambio', 'inmediato', 'pelo', 'debil', 'fino', 'fuerte', 'raiz', 'crecer', 'pelito', 'increible', 'impresionado', 'cambio', 'pelo', 'suave', 'fuerte', 'brilloso']"
2023-11-02,5,Eficaz. Efectivo desde el primer momento. Fácil de usar. Resultados fantásticos,"['eficaz', 'efectivo', 'momento', 'facil', 'resultado', 'fantastico']"
2023-11-02,5,Muy bien. Excelente producto de una gama que hace que tu cabello se vea muy bien,"['excelente', 'gama', 'pelo']"
